driver_id,driver_response_time
133746976366,11.7325
134034268525,5.491333333333333
134140431750,7.4816
134205914596,8.491
134412453357,1.2841999999999998
134414787446,10.11
134520895469,1.4366249999999998
134525180158,8.308250000000001
134561213271,0.5970000000000001
134591135028,1.0961249999999998
134652404524,0.929
134817234042,6.3355999999999995
134962703741,1.832
135175815771,3.997
135193641316,4.982
135238337515,0.559
135242129995,1.145
135297522440,0.79
135326990774,2.651
135975877955,0.861
135982243279,0.548
136014606505,15.016
136128946158,0.5045
136148813937,8.924111111111111
136211867485,8.803285714285714
136252746974,6.763
136421486062,6.008
136514175036,0.8544285714285714
136584605404,10.431000000000001
136633384291,0.49433333333333335
136787774880,1.418
137117322088,1.1834444444444445
137119746712,0.6875
137176925216,15.013
137253994894,0.675
137308316902,0.622
137318302246,2.0436666666666667
137606031944,1.0014444444444444
137732841602,0.996
137791749281,1.2885
137811101635,1.977
137827876543,1.1645
137829465695,5.346
137834946563,0.373
137952614754,4.917666666666666
138222563393,0.5287999999999999
138332363757,1.984
138334804789,3.599166666666667
138404489039,6.25675
138502557550,1.102
138612123425,7.039
138663685691,0.9823333333333334
138719907917,4.208
138858769596,7.9375
138860019200,4.7134285714285715
138957254200,6.6304
138990865581,1.0704
139090722514,7.595
139437007076,1.1896
139652590809,12.878666666666666
139662097130,0.8810000000000001
139706863124,3.6679999999999997
139813991353,4.743444444444446
140326317174,10.944999999999999
140482098304,0.82575
140511414730,1.3115
140513757236,5.1998
140602329510,4.433
140613075549,15.019
140631873865,4.109
140638260335,11.408
140748434620,3.7812500000000004
140827229597,0.7293999999999998
140839544651,0.7066666666666667
141139702567,0.5613333333333334
141140454380,12.9185
141190024640,0.864
141237350135,1.403
141348306586,1.2196666666666667
141403966397,0.489
141473292411,10.185599999999999
141490694442,6.195
141511163338,2.3063333333333333
141589848515,4.513999999999999
141642679596,0.654
141709355346,0.622
141788933681,2.7745
141804185294,0.7725000000000001
141848100910,15.016
142061787594,0.615
142282425329,0.653
142290839390,0.945
142299109862,0.7826
142428414924,1.077
142439637903,0.46449999999999997
142492600476,0.9773333333333332
142510657668,0.487
142574722884,7.239
142682764512,7.2575
142778131915,11.278400000000001
142959374045,3.6268000000000002
143081274199,0.434
143171964140,0.9073333333333333
143201902749,8.444
143523993741,12.972
143584798029,6.031
143693116328,3.8766666666666665
143747950658,0.487
143869997932,2.8046666666666664
143910155767,4.548500000000001
143941530763,4.677666666666667
143944429195,4.431
143952160681,3.4755000000000003
144113114446,0.5475
144147144195,0.43100000000000005
144205666590,1.31
144398354701,3.3580000000000005
144456036621,2.714
144542280360,8.848600000000001
144704822259,0.5812857142857142
144827424572,11.065555555555555
144913481688,5.4635
145095873288,0.8443333333333335
145148497940,13.745666666666667
145200112597,6.765571428571429
145321091171,0.6691666666666666
145323370141,1.1166666666666667
145424428209,0.375
145443604143,0.813
145481757567,10.095
145506421493,2.4094
145686572518,3.8253999999999997
145691540864,6.7785
145707840661,3.430928571428571
145989353980,1.3576666666666668
146014134584,4.1585
146042968412,3.6527500000000006
146119196692,0.538
146154761653,4.347666666666667
146188524241,5.504333333333334
146356124827,3.9377500000000003
146358519189,0.884
146519047250,1.151
146611682480,5.058142857142857
146621481610,3.085
147043278633,8.744
147135475643,0.7443333333333334
147189867055,0.98
147408623094,2.986
147485638810,0.9606666666666666
147494991073,0.8662500000000001
147565298567,0.8231818181818181
147595681352,2.2206666666666663
147658953745,0.7673750000000001
147696107839,4.236166666666667
147790990780,4.912
147797144370,0.987
148040958946,1.7271999999999998
148081277306,6.447
148287871581,9.0495
148301115538,0.7562727272727273
148345178182,6.038
148360796990,1.1035
148506308298,2.122
148509896518,0.8674999999999999
148603833700,6.952
148681718102,0.4275
148682628266,0.6938
148844864709,4.659
148953337271,3.5981428571428573
148954529440,2.796666666666667
149125077195,2.671111111111111
149134377267,3.2049999999999996
149378278232,2.1635000000000004
149518406926,1.9769999999999999
149610792301,0.8096666666666668
149645221640,0.6916666666666668
149737836062,0.616
149799018619,0.696
149904009862,11.0005
150158809244,0.941
150455679012,9.105166666666667
150574602448,0.46325
150801800340,8.8071
150853550826,0.35
150862497016,7.775
150877769050,2.9123999999999994
150975740146,5.66
150987650430,0.929
151022077770,1.6496666666666666
151441862190,0.685
151466511154,1.2283333333333333
151567155241,1.1847142857142856
151822973340,0.647
151830976008,1.0443333333333333
151996493688,1.0996666666666666
152090789600,3.1348571428571432
152176432700,15.019
152296209407,2.5330000000000004
152526597279,7.394416666666667
152587794402,1.1095
152609537490,1.0345
152868185741,1.48
152935866827,0.745
153036404660,0.866
153071208821,0.856
153271988543,1.802
153291316325,5.494
153470534637,0.676
153577982959,0.735
153780677040,1.063
153884677315,1.132
153978039175,1.157166666666667
154500946687,9.670666666666667
154620856797,0.6997
154650407471,11.156666666666666
155001304957,2.742
155276172933,0.761
155357743980,1.1075
155427372009,1.0163333333333333
155485604774,0.848
155509060871,9.810166666666667
155560133457,10.666
155628960404,7.5360000000000005
155726603661,0.54175
155870614775,10.329
156023517298,1.2572000000000003
156164508856,9.582
156308695514,6.554
156319466076,2.00075
156347499505,0.6339999999999999
156465442746,0.8887499999999999
156565540115,0.92
156717119564,0.6027500000000001
156730496684,5.3575
156767932900,5.4102500000000004
156769674980,0.7422000000000001
156896045668,1.278
157017844110,3.782
157237141420,0.978
157271018748,1.761
157297856374,0.5113333333333333
157356583490,1.4461111111111113
157510750643,1.3903999999999999
157622759481,6.9015
157655453909,4.394
157733817250,7.996
157991999601,4.6755
158150658963,0.96275
158201424966,1.6315
158376052369,14.288000000000002
158508117910,0.7269166666666665
158549088542,9.938
158683475530,2.38
158785252152,1.096
158941247983,0.649
158971966152,0.9356666666666666
159003408040,6.892
159035512671,10.543
159126555670,0.743
159442228182,0.53
159555471233,10.225
159617253220,0.8134
159663321513,1.1756666666666666
159674915870,15.015
159801094508,0.6543333333333333
159881679437,12.096
159977272563,6.480499999999999
160096583800,13.607
160166143708,2.1831666666666667
160264871918,15.024
160374928053,7.997857142857144
160448756198,1.679
160461022719,0.677
160462120392,1.408
160630233252,6.65625
160704595230,5.28675
160705559164,2.763666666666667
160896153162,4.8919999999999995
161123290969,0.457
161183895939,2.019
161245845297,10.5367
161318028262,0.6012222222222222
161370795087,10.392
161409272600,2.0762
161595049779,0.509
161642798608,4.6475
161643727537,5.561
161649295888,0.7183333333333334
161822523201,15.027
161870668419,4.194249999999999
161963758302,1.3615
162031991623,6.497777777777778
162072002170,1.8181
162213485541,1.777
162227160849,9.133333333333335
162329204862,1.589
162450085504,1.274
162635144169,0.8957499999999999
162762477952,1.213
162873664394,1.4143333333333334
163086171568,0.793
163162611462,1.3736666666666666
163166421418,5.382599999999999
163166682710,5.531333333333333
163217902596,6.622375
163259771749,0.889
163294949498,4.674
163308205990,9.448833333333333
163384104150,4.316545454545454
163501570179,0.4375
163664597160,0.69625
163829792635,4.381
164099214000,0.83925
164394758044,7.745
164540143479,1.7723333333333333
164626314219,12.824
164659847043,3.9920000000000004
164774032970,4.598333333333334
164833768260,1.005
165066138168,1.771
165295692447,1.356
165461602989,8.83423076923077
165499134398,6.9555
165517179281,10.129
165594571189,10.891
165664437784,10.293
165710523215,3.343375
165799347855,8.2525
165857791275,10.7775
165875587884,1.827
165999601982,7.8402
166181943599,9.365333333333334
166292761135,4.646399999999999
166426619718,14.0154
166501753383,5.11925
166521600867,9.415333333333335
166572862287,15.0175
166603448462,0.733
166958051259,1.761
167263800629,0.7433333333333333
167424030963,0.8135
167476946937,1.9583333333333333
167620561239,6.083
167682079016,3.064571428571429
167713089352,2.222
167728369680,5.905454545454546
167755951720,4.859857142857144
167881010582,0.7264999999999999
168074950488,1.29
168147827887,1.7436666666666667
168373365580,10.4095
168554207668,0.3623333333333334
168605927125,1.0295714285714284
168690084950,0.53
168712309367,4.158666666666667
168728059400,10.895
168791240776,0.945
169061472555,1.243
169080322270,5.8175
169149835276,1.5479999999999998
169174466290,3.9415
169174629549,0.688
169174740434,4.2005
169306009345,9.089
169397752194,1.56
169487578274,10.771
169495257697,1.065
169548035971,0.561
169589277725,1.1554285714285712
169742869980,6.81475
170067168140,0.8610000000000001
170099214320,5.933833333333333
170220892202,0.8636666666666666
170276731500,0.759
170368087460,0.93675
170416583227,15.0165
170447895595,6.643
170462615153,0.907
170480037259,4.495
170625493848,7.399333333333333
170934793800,1.90625
170969005845,2.071
171065586657,1.066
171193674855,1.022
171252875559,0.6419230769230768
171263395349,2.8404545454545453
171433440800,1.7613333333333332
171826712942,0.912
171883226498,0.778
171890611739,5.47
172080250655,0.7516666666666666
172120845719,0.808
172131911334,0.676
172297369501,1.4288181818181818
172438451614,1.003
172545797456,7.271
172682484307,0.754
172732342752,0.3275
172797771471,0.4843333333333333
172926459942,11.829
173095015966,0.65575
173138733131,0.7134
173169131402,1.058125
173446720783,1.3893333333333333
173458783971,6.718
173480605482,0.7085
173492550365,4.389499999999999
173626940541,0.946
173675519298,0.631
173692461321,6.90625
173695518272,9.703666666666665
173710676890,7.346799999999999
173748033512,3.7603333333333335
173817907479,7.217749999999999
173842996771,0.8731666666666668
173968093531,1.7804285714285712
174093646282,8.1335
174095984679,1.169
174230637842,0.8584444444444445
174256294416,3.419
174272118443,0.735
174286028360,1.02275
174291483183,7.8325000000000005
174465353979,3.0649999999999995
174471722221,2.8055000000000003
174552737470,7.835
174566916689,6.088888888888889
174664259890,1.3327
174739685413,0.648
174826693138,0.9248000000000001
174946310822,0.526
175281972887,9.318000000000001
175336501866,0.575
175370419577,5.335
175606805117,3.4153749999999996
175860680751,2.8104166666666663
175980625704,5.5905
176127105038,5.069
176163126960,1.082
176198695638,5.312749999999999
176201794340,3.4605
176278738395,3.2545
176320760419,1.0964
176391354996,1.9189999999999998
176573797780,15.014
176686564717,0.431
176761637626,6.285
176832700974,1.0453333333333334
177042430200,1.6115454545454546
177062924652,6.1979999999999995
177100274182,8.4215
177194230036,0.697
177327652900,8.086500000000001
177404085189,0.9251538461538463
177736149141,8.642
177885382881,0.8033333333333333
177946882723,0.7528571428571428
177970762655,0.66025
178003535513,7.585
178246670550,0.564
178311116536,3.568142857142857
178426099594,4.5332
178474453426,0.579
178481533398,1.742
178555862377,3.000666666666666
178632046874,5.3561250000000005
178665706354,2.9631428571428566
178709472746,2.6625
178786843121,3.1164
178868670348,0.4603333333333333
178929796569,15.017
179160022930,1.056142857142857
179184255033,0.5696
179258344170,5.884
179302264742,1.2936666666666667
179354058346,9.42125
179725244270,2.7512727272727275
179738211040,0.759
179821617930,15.019166666666669
180106353270,0.806375
180116238246,0.5635
180173761749,8.304
180215147054,6.5376666666666665
180229747406,1.251
180236062357,0.6057142857142858
180336444309,1.21075
180355608161,11.119
180390160545,0.708
180482645080,8.235
180486956336,5.301
180586520511,0.6619999999999999
180588622712,8.303285714285712
180602754544,0.74675
180638481528,1.9276666666666669
180682454990,15.021666666666667
180702002356,8.85475
180729041196,10.566
180777852276,9.333
180795474257,0.972
180912832331,0.54725
180925395380,6.427
181312683555,5.0257
181355856651,3.43425
181377370812,1.272
181404099640,6.917
181417510895,1.8615
181491422174,0.8236666666666667
181544425836,10.8965
181713516307,0.5025714285714286
181861480618,0.833
181912632185,9.08222222222222
182169399694,6.974
182188703800,5.7948
182365089228,0.724
182639813568,8.633166666666666
182806699695,2.4806666666666666
182973929586,1.1505
183026083093,0.843
183139536862,0.836
183173064306,2.789
183240535124,3.8265000000000002
183388505065,7.703
183545440511,0.451
183548244485,2.3664
183864548939,1.095
183889449693,0.8719999999999999
184067817628,2.5112499999999995
184077634344,0.556
184259722100,0.996
184329932095,0.9944999999999999
184412030739,0.6874
184460041609,0.92
184516309733,1.494
184568807536,6.4756
184576958459,0.765
184586805648,0.842
184602955682,4.3534999999999995
185184818078,1.277
185204149569,0.875
185511407336,5.1935
185675365681,5.913
185786898104,0.8959333333333332
185791974710,3.365
185815666083,4.33225
185836194323,1.3335
185837533904,0.8612500000000001
185940878032,0.6412
186141443898,11.215
186246553706,5.091
186261612944,7.5717
186376837110,1.502
186575665662,5.865999999999999
186631415202,0.993
186680124999,3.1531428571428575
186727427383,1.8493333333333333
186997371780,4.2595
187184064537,9.403142857142857
187554387173,0.489
187639435380,4.536
187670381863,1.0535
187678453170,0.7975000000000001
187701101795,5.631375
187742247710,4.631166666666666
188069385530,0.5077499999999999
188431933270,0.6756
188547556706,10.024
188864931879,2.5620000000000003
188899835145,7.5793333333333335
188914175493,9.7678
189137972710,7.293333333333333
189225763292,0.575
189367078212,1.017
189436074497,3.2318000000000007
189519530694,1.0425
189619369996,0.8563333333333333
189745349610,1.249
189897897719,4.823
190360620644,0.4578461538461539
190430799087,5.433
190497767241,15.02
190511221976,0.826
190710792627,7.141
190714352650,2.8985
190774073266,7.5446
190816905674,7.484500000000001
190846328672,0.9885
190868119534,13.614
191062346432,6.281
191065154181,3.3089000000000004
191090746057,0.587
191200509366,4.989
191262018286,2.151
191370058549,4.484125000000001
191397855120,0.802
191460599703,0.607
191624111620,1.395
191689372046,5.295
191702119000,1.654
191804157281,0.42850000000000005
191923451211,5.603307692307691
191962597333,6.897333333333333
192052858130,4.974
192353625450,4.289
192383946358,0.7086
192437549898,6.8172500000000005
192493806955,0.49700000000000005
192550925481,1.663
192639551493,4.9915
192652230806,0.556
192664321770,2.9
192670104400,0.593
192972785929,1.625
193049581281,3.9259999999999997
193061604820,8.838000000000001
193174735996,5.068
193244214379,1.6733333333333331
193291030400,0.571
193329762124,6.741300000000001
193375059279,0.4255
193449658518,0.802
193509092966,6.7095714285714285
193562297629,1.8762222222222218
193569206002,0.7927777777777778
193709204331,0.557
193817454842,0.862
194064133113,15.013
194171094958,12.496
194514009581,7.408333333333334
194698607112,0.47466666666666674
194746634900,4.427666666666666
194813640026,2.109
194828315370,11.388
194875932680,4.568
194998968995,0.965
195095490577,0.5766666666666667
195603664108,2.032
195688427882,15.017
195751180436,3.961
195815533017,1.3156666666666668
195975397600,7.006749999999999
195996215430,8.775666666666666
196001191406,9.443375
196020589886,8.176
196024068481,4.803333333333334
196053297091,6.9559999999999995
196356687398,1.0212222222222223
196664194452,0.7086666666666668
196739827400,0.8654999999999999
196754634177,0.633
196864828370,6.31525
196922787197,7.189615384615384
196967824605,8.065333333333333
197019157744,11.93
197531331119,7.2905
197655727583,0.934
197839689396,7.381
197876671490,7.913833333333333
197941452751,2.9601249999999997
197950443569,0.87025
198179671909,9.902999999999999
198321273537,1.3783333333333332
198349775455,0.724
198359840180,1.6623999999999999
198423779275,7.044333333333333
198479543181,0.8306000000000001
198632739996,15.016
198647175157,0.594
198834558250,0.717
198921317158,11.633
198921828970,6.710363636363637
199022450641,3.86125
199095675061,0.6123333333333334
199200515764,0.8085
199325048812,1.001
199337195575,2.8655
199512148956,6.413
199596264834,15.017
199626519561,0.572
199658681106,3.65775
199753308022,1.507
199763243790,7.324
199957197407,7.003
199992986060,0.731
200003694525,8.4655
200238635750,0.932
200285700990,1.8271666666666666
200300595326,3.111375
200353734431,6.244
200575739888,7.837076923076923
200743940082,0.5745
200755630363,3.546666666666667
200772959867,0.8049999999999999
200781803183,0.9143333333333333
200815987195,3.8536428571428565
200846874036,5.296
200993612327,1.044
201125749404,1.0643333333333334
201201671705,4.173
201394133785,7.2186666666666675
201588313393,0.9914999999999999
201673658006,3.066666666666667
201677059629,0.57
201681872661,2.6075
201691054439,1.052777777777778
201693429100,1.27
201915345080,15.024
201933474613,9.912
202183498180,0.9682000000000001
202271698102,0.914
202315086424,2.469
202336860450,7.652428571428572
202368477512,0.8720000000000001
202370200144,0.8293076923076922
202377415789,9.485
202426148142,3.212
202449331194,6.1434999999999995
202645792517,5.194545454545454
202909972490,3.296333333333333
202971080983,0.46575
202995180704,2.8102222222222224
203086664177,3.162
203142414073,3.7910000000000004
203192049918,2.453
203255914303,0.791
203526352244,9.333
203660606787,0.9176
203676163130,4.593166666666666
203769068825,8.445
203887287858,5.7925
204321943179,15.016
204371381242,0.471
204518896173,1.0617142857142858
204635885255,1.7723333333333333
204659087873,8.693
204750992641,4.693666666666667
204769186864,0.871
204802270581,7.476818181818181
204843511787,0.7619999999999999
205076981535,5.935625
205083781689,3.06825
205084210835,0.733
205193258850,5.5234000000000005
205195886367,10.134125
205261359415,0.9365
205276352981,0.7961111111111111
205323173484,6.041666666666667
205372715065,6.49175
205494950187,5.465
205712183131,1.204
205778456505,6.9937999999999985
205964595929,15.015
206032543610,8.011
206064848082,0.863857142857143
206226113804,7.7395
206376351870,5.892875000000001
206646452719,6.726
206762622675,7.735
206822542109,7.131714285714286
206840103160,8.80275
206886356139,2.3666666666666667
206916361158,4.61175
207080830866,0.7435
207095244872,15.02
207116196373,8.064
207143312572,5.448666666666667
207156700588,3.629857142857143
207199240602,5.5809999999999995
207251839462,10.389
207264118871,5.1707142857142845
207300296437,3.7069999999999994
207458533318,0.799
207488349583,10.519142857142857
207520028715,7.640999999999999
207535360106,1.2453333333333336
207666486635,0.688
207672490072,0.7769999999999999
207695297042,0.8210000000000001
207727457555,10.250666666666667
207742660899,9.45775
207748816178,6.412
207926469662,4.043857142857143
208122262073,0.569
208202223581,14.0745
208208154757,5.2015
208367816349,7.303
208406152271,0.7103333333333334
208491872950,0.9146666666666666
208509859971,8.615857142857143
208713552852,1.2970000000000002
208774913056,6.9306
208871282346,3.2655000000000003
209064733295,2.1365
209100603130,14.247250000000001
209359141640,0.825
209548028761,6.6647500000000015
209563142534,0.7
209657256704,1.1106666666666667
209726705602,1.713
209737285707,6.240666666666667
209894227905,5.069
210225625526,4.647
210318962050,0.703
210328030410,15.027
210339958322,10.522
210564053813,0.8680000000000001
210600677627,0.7994000000000001
210666660617,3.2823333333333333
210926230906,0.5878
210990262934,4.9352
211016401120,1.740833333333333
211071839110,4.5694
211148260377,2.9017142857142857
211154127459,12.08775
211196369527,4.747999999999999
211273767579,7.989375000000001
211325301420,1.2774999999999999
211420118311,0.8721666666666666
211549791599,2.5554285714285716
211651041661,1.4325
211785884381,0.39199999999999996
211921916178,9.825000000000001
211967661763,0.597
212024658521,1.6486
212125361605,1.00725
212228319978,1.6588
212240032120,1.0595
212272278320,0.8108000000000001
212527870135,11.2785
212550901901,1.817
212805865052,0.503
212988753602,0.5113999999999999
213140250200,0.5780000000000001
213169682082,7.787
213202484280,8.264
213230394366,7.92225
213241521694,15.013
213271253576,4.786
213403985460,1.593
213749441538,7.5854
213881165240,8.008
213985055909,15.037875
213986825300,0.764
214016431085,2.7083333333333335
214069526596,4.8
214354181996,1.2205
214497966210,2.558
214709298597,1.59125
214780863898,5.619428571428571
214818574532,1.0070000000000001
214894109917,6.955625
215431231847,0.8705
215434469351,0.5185
215516405989,15.014
215535338912,0.975
215654842265,4.169
215698234844,3.1654285714285715
215861692147,1.0739999999999998
216039051721,8.1021
216045428767,0.766
